Subrun Event Type process ystart yend ydiff length Eng Michel
282 14065 Muon 1 36.6922 78.1508 41.4586 348.684 0.891979 0
282 14066 Muon 1 48.2434 -1.45255 49.6959 126.45 1.79101 0
282 14067 Muon 1 100.844 94.4579 6.38622 259.271 1.49573 0
282 14068 Muon 1 33.6777 49.5255 15.8478 56.3579 1.19444 0
282 14070 Muon 1 -73.4164 -50.823 22.5934 273.866 1.36073 0
282 14070 Muon 1 -73.2474 -74.4927 1.24525 9.62395 1.36073 0
282 14071 Muon 1 -47.5409 -55.2251 7.68419 17.0194 0.166167 0
282 14072 Muon 1 -92.5191 -50.2267 42.2924 53.8902 1.30423 0
282 14073 Muon 1 -62.8113 -115.499 52.6877 63.2159 1.75696 0
282 14077 Muon 1 60.217 7.2805 52.9365 108.461 0.401258 0
282 14078 Muon 1 68.5996 13.2031 55.3965 127.388 0.801398 0
282 14079 Muon 1 -102.541 -21.3802 81.1606 177.041 0.519223 0
282 14081 Muon 1 87.2143 99.1572 11.9429 14.4073 0.17368 0
282 14082 Muon 1 -69.836 -81.2499 11.4138 49.126 1.32732 0
282 14083 Muon 1 -33.9275 -2.15248 31.775 176.952 0.542211 0
282 14083 Muon 1 -33.9622 -38.4579 4.49566 14.7807 0.542211 0
282 14085 Muon 1 93.9886 77.7872 16.2014 21.8407 0.964869 0
282 14086 Muon 1 -115.452 -95.7916 19.6604 29.3051 0.778707 0
282 14089 Muon 1 30.7952 -93.1844 123.98 149.984 1.24747 0
282 14090 Muon 1 -60.6582 117.293 177.951 190.16 1.07617 0
282 14091 Muon 1 -24.1545 10.3016 34.4561 36.8851 1.8092 0
282 14093 Muon 1 66.8615 66.2923 0.569199 258.3 1.19614 0
282 14095 Muon 1 90.8423 112.272 21.4292 105.97 0.792181 0
282 14096 Muon 1 57.272 -24.1348 81.4068 130.541 1.33563 0
282 14098 Muon 1 -11.7294 -92.144 80.4146 141.7 0.724867 0
282 14098 Muon 1 -11.4432 52.6796 64.1228 104.162 0.724867 0
282 14100 Muon 1 -88.558 23.3777 111.936 135.262 0.789603 0
256 12751 Muon 1 113.92 3.66995 110.25 165.521 1.45644 0
256 12753 Muon 1 -4.90771 10.7065 15.6142 17.0589 0.172897 0
256 12754 Muon 1 64.7287 -72.4642 137.193 170.543 0.944774 0
256 12756 Muon 1 -115.758 39.9859 155.744 298.774 1.47604 0
256 12758 Muon 1 94.2571 117.385 23.1276 41.5791 1.92184 0
256 12759 Muon 1 14.274 62.7028 48.4288 121.255 1.976 0
256 12760 Muon 1 112.909 94.9627 17.9462 18.0754 1.12133 0
256 12761 Muon 1 -86.6522 -91.5512 4.89899 40.0311 0.664822 0
256 12762 Muon 1 -43.0734 116.672 159.745 191.73 0.657079 0
256 12764 Muon 1 46.7104 -115.409 162.12 199.525 1.1002 0
256 12765 Muon 1 -115.436 -68.7336 46.7029 49.7454 1.72329 0
256 12766 Muon 1 -29.1284 -94.4848 65.3564 249.53 0.703901 0
256 12767 Muon 1 72.9032 91.5965 18.6933 50.8104 0.252148 0
256 12769 Muon 1 53.1639 -115.414 168.578 197.052 0.649975 0
256 12770 Muon 1 76.08 11.2946 64.7855 214.245 0.965475 0
256 12771 Muon 1 7.63489 43.8911 36.2562 107.923 0.610859 0
256 12773 Muon 1 -20.7249 -115.114 94.3893 122.638 1.70141 0
256 12774 Muon 1 -39.2176 -64.3052 25.0877 49.8945 1.71896 0
256 12776 Muon 1 -45.2598 44.8118 90.0715 162.704 1.89056 0
256 12777 Muon 1 -29.6986 -50.1051 20.4064 31.5844 1.6108 0
256 12778 Muon 1 50.3729 65.9066 15.5337 87.7191 0.952137 0
256 12779 Muon 1 -115.437 -6.64829 108.789 138.514 0.734842 0
256 12782 Muon 1 -86.2887 -84.5312 1.75751 122.312 0.713264 0
256 12784 Muon 1 -5.05451 -115.429 110.375 130.59 1.92885 0
256 12785 Muon 1 43.5236 65.906 22.3825 68.1201 1.99398 0
256 12788 Muon 1 -63.6006 14.1943 77.7949 188.557 1.31264 0
256 12788 Muon 1 -113.182 -63.8571 49.3253 131.546 1.31264 0
256 12789 Muon 1 26.4482 55.4835 29.0353 30.4548 1.15118 0
256 12791 Muon 1 -109.858 57.2703 167.129 180.191 0.649797 0
256 12792 Muon 1 28.7046 7.71567 20.9889 180.093 1.57426 0
256 12793 Muon 1 -71.8292 117.364 189.193 219.918 1.90411 0
256 12793 Muon 1 10.4719 13.9717 3.49987 8.92908 1.90411 0
256 12794 Muon 1 72.391 114.276 41.8851 134.952 0.42473 0
256 12795 Muon 1 -115.443 -36.6145 78.8284 96.7982 1.0956 0
256 12796 Muon 1 -51.8265 -49.8321 1.99442 4.50836 0.125171 0
256 12797 Muon 1 31.8889 52.8958 21.0069 181.885 0.990514 0
256 12798 Muon 1 63.6022 72.206 8.60376 62.9248 0.281211 0
256 12799 Muon 1 -95.2505 -101.48 6.22945 90.045 1.17272 0
256 12800 Muon 1 -55.4781 -90.3964 34.9183 67.4024 0.284394 0
267 13304 Muon 1 -11.0432 31.3864 42.4296 74.5216 0.332126 0
267 13304 Muon 1 -10.8557 -21.8087 10.953 31.1161 0.332126 0
267 13305 Muon 1 -24.5754 117.795 142.371 150.09 0.670372 0
267 13308 Muon 1 -115.144 35.7289 150.873 220.374 1.06525 0
267 13309 Muon 1 9.92015 45.8439 35.9238 145.251 0.460124 0
267 13311 Muon 1 98.0452 94.9311 3.11407 20.7927 0.193551 0
267 13313 Muon 1 34.7145 -2.55426 37.2687 48.8144 0.549647 0
267 13313 Muon 1 35.0218 41.1632 6.14137 8.1695 0.549647 0
267 13314 Muon 1 -88.639 -34.9793 53.6597 114.828 0.691171 0
267 13315 Muon 1 -99.5056 32.1787 131.684 226.869 0.673882 0
267 13315 Muon 1 32.3168 60.1994 27.8826 38.0685 0.673882 0
267 13318 Muon 1 -57.1651 39.077 96.2422 289.281 1.53021 0
267 13319 Muon 1 -115.603 -7.51597 108.087 143.263 0.729227 0
267 13320 Muon 1 -81.7912 -115.522 33.7306 44.8471 1.89851 0
267 13320 Muon 1 -81.8327 -49.5683 32.2644 42.2026 1.89851 0
267 13322 Muon 1 -47.8209 -44.9122 2.90866 6.736 0.993584 0
267 13324 Muon 1 42.9062 -115.513 158.42 273.476 1.24124 0
267 13325 Muon 1 -115.454 22.1264 137.58 726.181 1.83089 0
267 13327 Muon 1 29.423 117.481 88.0582 100.676 0.989877 0
267 13328 Muon 1 46.0811 55.2929 9.21181 26.0331 0.904019 0
267 13329 Muon 1 11.2173 -52.16 63.3773 250.671 0.732543 0
267 13330 Muon 1 31.5907 35.5772 3.98658 12.4328 1.24955 0
267 13334 Muon 1 50.8139 -32.3263 83.1402 93.6053 0.891766 0
267 13335 Muon 1 -53.8451 -55.8719 2.02676 6.32478 1.75351 0
267 13337 Muon 1 -56.7816 -51.7369 5.04472 64.2753 1.09918 0
267 13338 Muon 1 25.1456 -20.3882 45.5338 179.177 0.544808 0
267 13339 Muon 1 117.388 25.6678 91.7203 96.5138 1.53312 0
267 13340 Muon 1 -11.8937 -115.536 103.642 113.792 0.587263 0
267 13340 Muon 1 -3.13174 -5.50667 2.37493 9.03249 0.587263 0
267 13341 Muon 1 117.314 33.6367 83.677 152.246 0.683574 0
267 13342 Muon 1 61.511 56.3576 5.1534 53.3758 0.786203 0
267 13344 Muon 1 40.1959 87.6213 47.4254 124.513 0.797832 0
267 13345 Muon 1 -10.7915 1.00953 11.801 126.946 0.924432 0
267 13346 Muon 1 117.293 52.6101 64.6831 152.438 1.09762 0
267 13347 Muon 1 108.26 67.8683 40.3914 109.563 0.526898 0
267 13348 Muon 1 -64.7097 84.0956 148.805 480.539 1.17967 0
267 13349 Muon 1 -20.0844 -25.9314 5.84703 20.6225 0.462601 0
267 13350 Muon 1 -18.3091 117.363 135.672 144.688 1.98814 0
272 13551 Muon 1 -115.551 -79.9362 35.6148 41.1056 1.43409 0
272 13553 Muon 1 54.6008 117.57 62.9692 72.48 0.843203 0
272 13554 Muon 1 -57.3652 8.76758 66.1328 123.05 1.156 0
272 13555 Muon 1 40.7879 117.245 76.4567 79.9362 0.487461 0
272 13556 Muon 1 -74.25 -115.421 41.1706 160.396 0.865862 0
272 13557 Muon 1 -115.403 -74.5403 40.8631 90.1472 1.81815 0
272 13558 Muon 1 32.7136 28.4908 4.22282 7.90174 0.264013 0
272 13559 Muon 1 1.96292 18.9243 16.9614 159.584 1.09883 0
272 13559 Muon 1 0.772651 -0.421153 1.1938 1.60673 1.09883 0
272 13561 Muon 1 117.401 68.3608 49.0404 78.6712 1.78671 0
272 13562 Muon 1 68.3981 80.5881 12.19 125.263 1.04678 0
272 13564 Muon 1 -32.6736 -115.421 82.7477 94.9693 1.71328 0
272 13565 Muon 1 116.89 92.8999 23.9899 34.7476 1.30719 0
272 13567 Muon 1 -115.503 -76.9023 38.6008 98.0709 0.520372 0
272 13568 Muon 1 75.6589 117.521 41.8617 100.535 1.08878 0
272 13570 Muon 1 92.9677 117.578 24.6102 26.5455 1.30688 0
272 13571 Muon 1 -6.27705 -99.8025 93.5254 146.787 1.77817 0
272 13572 Muon 1 117.21 78.7662 38.4439 48.5045 0.715154 0
272 13573 Muon 1 -115.364 -84.8513 30.5129 39.847 0.694404 0
272 13575 Muon 1 -96.716 119.257 215.973 256.742 0.655152 0
272 13576 Muon 1 -113.13 57.1087 170.238 261.52 1.82748 0
272 13576 Muon 1 -113.165 -115.643 2.4782 3.43354 1.82748 0
272 13577 Muon 1 39.5517 -35.5092 75.0608 345.205 1.09469 0
272 13579 Muon 1 117.2 91.625 25.5754 82.7837 0.325539 0
272 13580 Muon 1 -15.4925 58.4833 73.9757 88.7501 0.327827 0
272 13584 Muon 1 -115.466 -92.6656 22.7999 190.218 1.87003 0
272 13585 Muon 1 117.321 6.72741 110.593 122.522 0.733621 0
272 13586 Muon 1 68.9166 54.5371 14.3796 14.98 1.1886 0
272 13587 Muon 1 -10.8196 -115.243 104.423 106.283 0.690416 0
272 13589 Muon 1 117.411 -11.7527 129.164 197.652 0.973001 0
272 13590 Muon 1 -115.522 95.7645 211.287 342.627 1.90443 0
272 13591 Muon 1 12.1951 24.2975 12.1023 22.695 0.18373 0
272 13592 Muon 1 -115.575 -80.7646 34.8102 46.1781 0.80743 0
272 13593 Muon 1 -26.714 -23.9559 2.75808 17.2573 0.898592 0
272 13594 Muon 1 74.668 98.9321 24.2641 83.0593 1.43989 0
272 13595 Muon 1 13.8706 0.431542 13.4391 99.3053 1.20803 0
272 13598 Muon 1 14.4869 18.8394 4.3525 42.7746 0.276911 0
272 13598 Muon 1 18.0698 18.365 0.295225 13.2894 0.276911 0
272 13599 Muon 1 84.9083 92.9064 7.99818 49.942 1.6728 0
272 13600 Muon 1 70.9661 -97.1789 168.145 326.59 1.68616 0
274 13653 Muon 1 73.6804 77.7507 4.07022 57.245 0.826964 0
274 13655 Muon 1 -16.1107 99.7222 115.833 177.568 1.79849 0
274 13656 Muon 1 17.681 52.9844 35.3035 360.805 0.88929 0
274 13657 Muon 1 48.7658 -0.884644 49.6504 103.062 1.80806 0
274 13658 Muon 1 -115.302 38.0064 153.308 223.083 0.964798 0
274 13659 Muon 1 -12.5741 -115.687 103.112 512.894 1.61033 0
274 13659 Muon 1 -12.4256 12.3466 24.7721 146.523 1.61033 0
274 13659 Muon 1 -12.5146 -10.7373 1.77731 5.65121 1.61033 0
274 13660 Muon 1 -115.51 -50.2407 65.2692 85.365 1.23105 0
274 13661 Muon 1 55.6459 66.4606 10.8148 11.9969 0.174532 0
274 13664 Muon 1 -8.83652 -3.90043 4.93608 220.284 0.842575 0
274 13665 Muon 1 117.509 24.0925 93.417 141.349 0.444468 0
274 13666 Muon 1 27.6059 13.914 13.6919 128.888 1.84116 0
274 13667 Muon 1 18.9194 48.621 29.7016 33.5314 1.73535 0
274 13668 Muon 1 97.9209 16.4539 81.467 119.446 1.72687 0
274 13670 Muon 1 43.1806 42.2053 0.975327 28.9922 0.202877 0
274 13671 Muon 1 64.8706 115.799 50.9283 89.1434 1.01978 0
274 13673 Muon 1 -85.6107 -115.295 29.6845 33.8887 1.59751 0
274 13674 Muon 1 -73.9562 38.7595 112.716 220.544 0.599733 0
274 13676 Muon 1 75.5325 113.553 38.0209 60.4504 1.86245 0
274 13677 Muon 1 -115.384 89.2677 204.651 206.59 1.85338 0
274 13678 Muon 1 47.4989 27.8858 19.6131 74.8026 0.900781 0
274 13679 Muon 1 -66.6365 57.9354 124.572 205.986 0.589174 0
274 13681 Muon 1 117.513 -50.0839 167.597 202.326 1.10989 0
274 13681 Muon 1 -14.367 -11.8103 2.55662 5.75469 1.10989 0
274 13682 Muon 1 -2.04331 -42.4505 40.4072 115.07 0.973931 0
274 13683 Muon 1 -83.6788 -115.573 31.8937 36.1831 0.631703 0
274 13684 Muon 1 -115.482 -64.2971 51.1849 60.9206 2.00086 0
274 13685 Muon 1 27.9221 106 78.0779 134.871 0.424888 0
274 13686 Muon 1 -77.7656 -70.3511 7.41451 214.845 0.610032 0
274 13686 Muon 1 -77.7227 -79.4715 1.74886 17.2051 0.610032 0
274 13687 Muon 1 41.7953 69.4453 27.65 100.527 1.86715 0
274 13689 Muon 1 72.44 117.363 44.9229 269.229 1.3405 0
274 13690 Muon 1 116.378 20.1424 96.2359 181.55 0.824158 0
274 13692 Muon 1 44.2268 62.0752 17.8484 31.9182 0.210063 0
274 13693 Muon 1 -115.34 -61.2064 54.1335 66.6059 1.56142 0
274 13694 Muon 1 14.3755 116.968 102.592 113.566 0.670219 0
274 13695 Muon 1 117.478 20.5499 96.928 142.174 1.32805 0
274 13696 Muon 1 117.428 90.7305 26.697 62.5947 1.55682 0
274 13697 Muon 1 -115.51 -42.3448 73.1649 273.186 1.55262 0
274 13698 Muon 1 -48.3389 -73.2497 24.9108 61.7651 0.282347 0
274 13699 Muon 1 56.7642 78.3527 21.5884 93.5472 1.03691 0
274 13700 Muon 1 0.877555 -78.5402 79.4178 254.247 1.26253 0
279 13901 Muon 1 -115.286 -21.3587 93.9274 107.418 0.673333 0
279 13903 Muon 1 92.4665 86.9673 5.49922 19.6744 0.180525 0
279 13904 Muon 1 -11.9844 -29.128 17.1436 32.2875 0.211034 0
279 13906 Muon 1 -24.3659 -45.4698 21.104 97.5573 0.976529 0
279 13907 Muon 1 -15.5761 -115.543 99.9664 112.721 0.687988 0
279 13908 Muon 1 -72.0099 48.5229 120.533 221.509 0.601653 0
279 13908 Muon 1 -71.248 -71.8634 0.615494 0.919201 0.601653 0
279 13909 Muon 1 -22.2851 -115.417 93.1316 177.932 1.75274 0
279 13910 Muon 1 117.318 -25.1371 142.455 234.729 0.931858 0
279 13911 Muon 1 35.6687 41.2663 5.59758 173.337 0.508433 0
279 13911 Muon 1 35.255 33.266 1.98901 4.52512 0.508433 0
279 13913 Muon 1 -115.549 -32.2476 83.3019 137.249 0.857625 0
279 13914 Muon 1 90.0163 117.391 27.3744 59.9465 1.22616 0
279 13917 Muon 1 -115.546 31.0699 146.616 152.393 1.67617 0
279 13918 Muon 1 -67.5994 113.021 180.621 270.889 0.924519 0
279 13919 Muon 1 4.51449 117.333 112.819 176.03 1.74979 0
279 13920 Muon 1 57.2716 82.6416 25.37 470.612 1.23732 0
279 13921 Muon 1 117.408 68.201 49.207 116.214 0.782406 0
279 13922 Muon 1 -90.9107 46.8344 137.745 149.827 1.69173 0
279 13923 Muon 1 -26.0772 -102.895 76.818 685.255 1.67616 0
279 13924 Muon 1 79.4818 85.1689 5.68711 16.5083 0.171247 0
279 13925 Muon 1 -79.1536 39.5961 118.75 132.189 0.427064 0
279 13926 Muon 1 38.4136 -66.3132 104.727 135.167 1.34273 0
279 13927 Muon 1 16.1651 117.332 101.167 110.605 1.01037 0
279 13928 Muon 1 117.379 49.6854 67.6937 233.659 1.91265 0
279 13929 Muon 1 48.7132 14.7779 33.9353 104.93 1.47761 0
279 13932 Muon 1 -80.003 36.9558 116.959 259.019 0.685796 0
279 13933 Muon 1 -38.8743 -97.3039 58.4296 110.201 1.58967 0
279 13934 Muon 1 -66.8279 -91.3741 24.5463 159.017 1.30568 0
279 13935 Muon 1 87.8153 -11.7025 99.5179 171.558 0.506852 0
279 13936 Muon 1 105.095 78.0453 27.0495 66.4315 0.337058 0
279 13938 Muon 1 -115.42 -79.5196 35.9 93.2657 0.669463 0
279 13939 Muon 1 -21.4233 -65.045 43.6217 123.145 1.10334 0
279 13940 Muon 1 -27.1327 57.5298 84.6625 87.5478 0.843373 0
279 13942 Muon 1 -115.472 -70.8803 44.5919 77.0534 0.435922 0
279 13944 Muon 1 117.377 75.0625 42.3141 117.787 0.596198 0
279 13945 Muon 1 -55.497 117.059 172.556 199.48 0.748803 0
279 13945 Muon 1 -56.8406 -60.6784 3.83782 4.26317 0.748803 0
279 13946 Muon 1 -112.129 -33.3489 78.7799 85.4976 0.339969 0
279 13947 Muon 1 17.8386 117.357 99.5181 106.521 1.38051 0
279 13949 Muon 1 -47.5238 -115.58 68.0565 77.376 1.6528 0
279 13950 Muon 1 100.15 86.4634 13.6869 43.5856 0.597895 0
283 14101 Muon 1 -8.71141 29.5283 38.2397 216.237 0.931486 0
283 14102 Muon 1 62.4445 -115.447 177.892 183.212 1.19982 0
283 14103 Muon 1 31.6362 117.257 85.6212 109.2 1.39862 0
283 14104 Muon 1 -115.221 -33.2527 81.9685 100.837 0.453045 0
283 14105 Muon 1 32.7201 85.5061 52.7861 369.71 1.72625 0
283 14105 Muon 1 85.7252 86.6319 0.906776 11.5656 1.72625 0
283 14106 Muon 1 55.3388 113.724 58.3848 134.232 0.417824 0
283 14107 Muon 1 -21.9985 53.3927 75.3913 80.4943 0.319834 0
283 14108 Muon 1 -7.51265 -6.40551 1.10714 38.5072 1.72319 0
283 14110 Muon 1 -110.431 -100.01 10.421 16.3918 0.761527 0
283 14111 Muon 1 20.1564 24.2101 4.05369 212.553 1.82732 0
283 14112 Muon 1 -94.5538 84.5962 179.15 246.288 1.60219 0
283 14113 Muon 1 -29.6128 51.4363 81.0491 199.498 1.64871 0
283 14114 Muon 1 -115.605 -0.074843 115.531 153.225 0.922317 0
283 14115 Muon 1 -99.7061 -86.9435 12.7626 29.0305 0.203252 0
283 14116 Muon 1 -115.476 -91.8795 23.5968 69.705 1.46191 0
283 14117 Muon 1 -59.7072 40.8556 100.563 284.654 0.836487 0
283 14118 Muon 1 117.437 -0.719169 118.156 196.563 0.780824 0
283 14120 Muon 1 0.0965982 -0.708941 0.805539 100.383 1.94445 0
283 14123 Muon 1 34.0843 -115.552 149.636 158.512 1.22312 0
283 14123 Muon 1 -76.3953 -84.3683 7.97299 8.65422 1.22312 0
283 14124 Muon 1 9.46925 12.7515 3.28228 37.2536 1.42111 0
283 14125 Muon 1 -64.1327 -71.2682 7.13546 97.348 0.366044 0
283 14126 Muon 1 -82.1302 0.0798238 82.2101 120.459 0.39009 0
283 14128 Muon 1 94.1209 105.408 11.287 158.426 1.88862 0
283 14129 Muon 1 7.28774 -81.1911 88.4788 295.448 1.87958 0
283 14131 Muon 1 -116.841 53.6348 170.475 327.067 1.60638 0
283 14132 Muon 1 36.7279 34.5023 2.22555 7.86805 0.163207 0
283 14133 Muon 1 -115.404 2.71116 118.115 141.157 1.82868 0
283 14134 Muon 1 -36.0943 15.5919 51.6862 51.9486 1.54441 0
283 14135 Muon 1 61.3505 91.7974 30.4469 189.32 0.979975 0
283 14136 Muon 1 117.116 94.0923 23.0236 23.3618 1.86512 0
283 14139 Muon 1 -67.6272 -115.798 48.1713 81.8286 1.15406 0
283 14139 Muon 1 -72.2352 -75.6163 3.38107 3.94284 1.15406 0
283 14140 Muon 1 -37.8643 -13.0001 24.8642 98.1723 0.488526 0
283 14141 Muon 1 90.0504 115.862 25.8115 211.346 1.64508 0
283 14142 Muon 1 -77.0525 -82.8874 5.83492 27.8047 0.222953 0
283 14142 Muon 1 -77.1893 -75.8224 1.36689 8.78281 0.222953 0
283 14143 Muon 1 86.0275 37.9263 48.1012 163.084 0.68358 0
283 14145 Muon 1 117.298 67.3284 49.9695 95.1738 0.685186 0
283 14146 Muon 1 -104.759 -91.1564 13.6023 46.7243 0.252107 0
283 14146 Muon 1 -104.658 -104.831 0.172432 3.14695 0.252107 0
283 14147 Muon 1 23.4233 33.3926 9.96924 54.6279 0.902889 0
283 14149 Muon 1 -107.432 -77.5904 29.8414 439.644 1.27605 0
283 14150 Muon 1 113.189 81.3284 31.8605 186.202 1.26346 0
284 14151 Muon 1 -15.5161 19.9185 35.4345 131.666 0.410949 0
284 14152 Muon 1 -56.8315 32.9986 89.83 146.8 0.526904 0
284 14153 Muon 1 42.5713 16.2974 26.2739 96.9775 0.375619 0
284 14154 Muon 1 -62.9243 -59.6599 3.26433 98.8148 1.17523 0
284 14155 Muon 1 -115.445 26.5442 141.989 146.946 1.33911 0
284 14156 Muon 1 81.0496 -28.8582 109.908 139.815 1.90198 0
284 14157 Muon 1 47.2281 -44.7103 91.9384 242.082 1.94887 0
284 14158 Muon 1 -10.4412 -115.542 105.101 145.793 1.25477 0
284 14159 Muon 1 -13.0245 17.914 30.9385 82.5788 1.40463 0
284 14161 Muon 1 86.2873 76.3191 9.96815 376.037 1.81091 0
284 14164 Muon 1 55.5817 94.5518 38.9701 159.353 0.507892 0
284 14165 Muon 1 84.1004 48.3017 35.7987 65.1127 0.284422 0
284 14166 Muon 1 32.0454 -115.174 147.219 324.355 0.9138 0
284 14166 Muon 1 55.3004 62.4716 7.17114 8.43741 0.9138 0
284 14167 Muon 1 16.2832 63.8633 47.5801 407.663 1.53868 0
284 14167 Muon 1 60.4401 62.3066 1.8665 3.24793 1.53868 0
284 14169 Muon 1 10.9481 50.8637 39.9156 188.028 1.98056 0
284 14170 Muon 1 -115.545 27.4613 143.006 254.866 1.90029 0
284 14172 Muon 1 88.9696 99.4997 10.5301 23.51 0.187816 0
284 14173 Muon 1 48.4237 -115.394 163.817 180.301 1.08263 0
284 14174 Muon 1 -0.995796 118.468 119.464 164.791 1.95485 0
284 14176 Muon 1 -48.9588 0.835316 49.7941 121.815 0.910271 0
284 14176 Muon 1 -48.9357 -59.6817 10.7461 27.5256 0.910271 0
284 14177 Muon 1 56.7358 105.658 48.9222 95.2284 0.748459 0
284 14178 Muon 1 117.423 -1.8464 119.269 140.217 1.04467 0
284 14180 Muon 1 -13.7866 106.724 120.511 199.099 0.917571 0
284 14181 Muon 1 -6.7661 104.021 110.787 195.688 1.17031 0
284 14182 Muon 1 -68.6093 44.8263 113.436 195.583 1.50188 0
284 14184 Muon 1 -115.438 -33.1575 82.2806 230.248 1.66591 0
284 14185 Muon 1 89.5739 71.4874 18.0864 55.3747 1.80387 0
284 14186 Muon 1 -115.367 -96.3535 19.0136 32.2248 1.47648 0
284 14187 Muon 1 77.3206 83.2681 5.94748 31.4715 0.575765 0
284 14189 Muon 1 -115.417 7.83019 123.247 143.402 0.72717 0
284 14190 Muon 1 60.1707 76.5059 16.3352 222.622 1.82596 0
284 14190 Muon 1 55.1652 53.9192 1.24602 3.41638 1.82596 0
284 14190 Muon 1 58.7677 59.7566 0.988827 3.05364 1.82596 0
284 14191 Muon 1 90.3332 -90.2694 180.603 356.63 1.15649 0
284 14191 Muon 1 -61.9477 -63.0351 1.08747 9.31968 1.15649 0
284 14191 Muon 1 90.3816 92.838 2.45644 3.81143 1.15649 0
284 14192 Muon 1 -76.7721 -51.6327 25.1394 46.0152 0.581297 0
284 14193 Muon 1 -114.63 10.6541 125.284 272.352 1.79012 0
284 14195 Muon 1 54.7268 -10.844 65.5708 194.416 1.40157 0
284 14196 Muon 1 117.386 66.5547 50.8313 52.0395 1.41094 0
284 14197 Muon 1 15.1868 -52.6193 67.806 96.4427 0.359081 0
284 14198 Muon 1 -71.4417 -115.492 44.0501 59.6395 1.40174 0
284 14200 Muon 1 -115.443 -37.7823 77.6605 84.2309 0.996395 0
258 12851 Muon 1 -70.836 71.7302 142.566 231.215 1.20123 0
258 12852 Muon 1 91.5107 56.6447 34.8659 197.734 1.89158 0
258 12854 Muon 1 38.8428 -65.5273 104.37 276.266 1.63606 0
258 12855 Muon 1 27.1147 32.7707 5.65605 30.7052 1.86427 0
258 12856 Muon 1 43.4492 68.9355 25.4862 106.976 0.858613 0
258 12857 Muon 1 15.9118 -39.8534 55.7652 119.498 1.50549 0
258 12858 Muon 1 -68.0619 -104.69 36.6282 144.272 1.03139 0
258 12859 Muon 1 38.5458 35.8814 2.66434 8.3395 0.148956 0
258 12860 Muon 1 -76.6028 -76.6534 0.0505829 8.70613 0.687427 0
258 12861 Muon 1 107.598 29.8093 77.7884 135.178 1.997 0
258 12861 Muon 1 30.9863 29.4814 1.50491 2.32221 1.997 0
258 12862 Muon 1 53.2552 47.5976 5.65754 84.9061 1.81016 0
258 12864 Muon 1 105.42 92.4473 12.9725 89.6475 0.545205 0
258 12865 Muon 1 117.41 -28.55 145.96 185.185 1.08277 0
258 12866 Muon 1 78.3981 -115.27 193.669 220.383 1.2341 0
258 12869 Muon 1 -16.1692 42.7396 58.9088 81.0404 0.435677 0
258 12870 Muon 1 -59.769 -80.264 20.4949 125.042 0.408935 0
258 12873 Muon 1 -16.7721 115.029 131.801 165.002 0.50805 0
258 12874 Muon 1 -50.4404 -63.9334 13.493 211.971 1.38603 0
258 12875 Muon 1 -95.2944 -27.792 67.5024 85.2165 0.329604 0
258 12876 Muon 1 -67.2977 113.234 180.532 198.183 0.565399 0
258 12877 Muon 1 14.1903 -9.93965 24.1299 42.5889 0.351873 0
258 12878 Muon 1 117.311 61.275 56.0359 80.2982 1.46447 0
258 12879 Muon 1 37.5854 54.3528 16.7674 25.291 0.348365 0
258 12880 Muon 1 -70.5798 -58.475 12.1048 27.6444 1.06057 0
258 12881 Muon 1 22.0994 -115.11 137.209 157.182 1.36749 0
258 12883 Muon 1 -65.8102 -113.974 48.1639 92.3031 0.343592 0
258 12884 Muon 1 109.602 64.9524 44.6499 131.244 1.33105 0
258 12885 Muon 1 32.1189 17.4408 14.6781 26.2356 0.193879 0
258 12886 Muon 1 -115.467 -73.44 42.0266 83.2379 1.17383 0
258 12887 Muon 1 46.3718 22.5993 23.7725 150.287 1.15846 0
258 12887 Muon 1 46.1971 45.5734 0.623695 6.59258 1.15846 0
258 12890 Muon 1 -42.0576 -26.0878 15.9698 42.5535 0.333838 0
258 12890 Muon 1 -60.2898 -40.6157 19.6741 46.0166 0.333838 0
258 12890 Muon 1 -59.2048 -60.6919 1.48713 4.26328 0.333838 0
258 12891 Muon 1 -40.481 100.036 140.517 205.667 0.658427 0
258 12892 Muon 1 54.4829 -115.358 169.841 252.367 1.28899 0
258 12892 Muon 1 53.0257 50.8686 2.15713 2.78462 1.28899 0
258 12893 Muon 1 -33.4314 -74.5411 41.1097 181.849 1.08299 0
258 12894 Muon 1 104.935 22.439 82.4957 272.594 1.94556 0
258 12895 Muon 1 117.302 -86.6598 203.962 238.658 0.909137 0
258 12897 Muon 1 85.8911 70.1107 15.7804 353.059 0.837836 0
258 12898 Muon 1 -87.6605 -78.9164 8.74416 147.822 1.69304 0
258 12899 Muon 1 33.8363 -81.5587 115.395 653.856 1.7021 0
258 12900 Muon 1 59.9282 117.19 57.2618 58.1121 1.53762 0
259 12901 Muon 1 -63.9695 -52.8601 11.1094 23.8998 0.191347 0
259 12902 Muon 1 -58.2295 -115.35 57.1207 62.7364 0.804107 0
259 12903 Muon 1 84.484 23.8932 60.5909 93.0408 1.37328 0
259 12904 Muon 1 80.6535 86.4505 5.797 70.4724 0.471063 0
259 12905 Muon 1 -50.0133 -48.2568 1.75647 11.3239 0.161774 0
259 12905 Muon 1 -50.7542 -46.5191 4.23503 5.0217 0.161774 0
259 12906 Muon 1 95.9505 67.2316 28.7189 62.0944 1.92378 0
